total,limit,start,data
471,700,0,"{'parkCode': 'hamp', 'isFeeFreePark': False, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hart', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hatu', 'isFeeFreePark': False, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'havo', 'isFeeFreePark': False, 'isInteragencyPassAccepted': True, 'cashless': 'Yes', 'feesAtWorkUrl': '', 'entranceFeeDescription': ""All visitors at Hawai'i Volcanoes National Park are required to pay an entrance fee. If you already have a valid, America the Beautiful—National Parks and Federal Recreational Lands Annual Pass or Hawaiʻi Annual Tri-Park Pass, you are not required to purchase a digital pass through Recreation.gov. If you arrive to the park entrance and it is not staffed, purchase an online pass or pay at the entrance at another time. Once purchased, passes must be printed or saved as a screenshot. Connectivity is limited, and the digital pass must be available to show at all times when visiting Hawai'i Volcanoes National Park. For purposes of upgrading to annual or lifetime passes: Digital passes may be accepted at parks other than Hawaiʻi Volcanoes National Park, as credit towards an upgrade to annual or lifetime passes, within 7 days from the date of purchase. Passes are non-transferrable, non-refundable, not replaceable if lost or stolen, and are void if altered or reproduced."", 'entrancePassDescription': ""The annual pass is valid for entrance fees for pass holder and occupants of a single, private, non-commercial vehicle at Hawai'i Volcanoes National Park, Haleakalā National Park, and Puʻuhonua o Hōnaunau National Historical Park."", 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Private Vehicle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2753', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': ""- Martin Luther King Jr. Day\n- First Day of National Park Week\n- Great American Outdoors Day\n- National Public Lands Day\n- Veteran's Day"", 'payGovPurchaseUrl': '', 'cost': '30.00', 'timedEntryShortDescription': '', 'description': 'Private Vehicle Pass - The private vehicle pass admits the passholder and up to 14 passengers of a single, private (non-commercial) vehicle.', 'informationUrl': 'https://www.recreation.gov/sitepass/2753', 'id': '1EEE50DF-6E85-4DD6-AFBE-657DAD50BBA8', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Motorcycle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2753', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': ""- Martin Luther King Jr. Day\n- First Day of National Park Week\n- Great American Outdoors Day\n- National Public Lands Day\n- Veteran's Day"", 'payGovPurchaseUrl': '', 'cost': '25.00', 'timedEntryShortDescription': '', 'description': 'Motorcycle Pass- Admits the passholder and passenger of one motorcycle.', 'informationUrl': 'https://www.recreation.gov/sitepass/2753', 'id': '0B6F7719-2D73-4DC7-93F1-C33DA4CE0BBE', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2753', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': ""- Martin Luther King Jr. Day\n- First Day of National Park Week\n- Great American Outdoors Day\n- National Public Lands Day\n- Veteran's Day"", 'payGovPurchaseUrl': '', 'cost': '15.00', 'timedEntryShortDescription': '', 'description': 'Pedestrian/Cyclist Pass - Admits one individual bicyclist, hiker, or pedestrian visiting without a private vehicle. An individual pass is not required for visitors aged 15 and under.', 'informationUrl': 'https://www.recreation.gov/sitepass/2753', 'id': 'E8F8FFB7-6FFF-4A67-843B-43EDA5890DEA', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Sedan', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'All commercial tours that enter the park on a regular basis must have a Commercial Use Authorization (CUA) and are required to pay the commercial tour fee at the entrance station at each visit. For more information on how to get a CUA visit the Permits & Reservations page.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 1, 'holiday': None, 'day': 31}, 'exceptions': ""- Martin Luther King Jr. Day\n- First Day of National Park Week\n- Great American Outdoors Day\n- National Public Lands Day\n- Veteran's Day"", 'payGovPurchaseUrl': '', 'cost': '25.00', 'timedEntryShortDescription': '', 'description': 'The commercial entrance fee for a Road Based Guided Tour is based on vehicle seating capacity. For a 1 to 6 vehicle the user fee is $25 plus an additional $15 per person in the vehicle. $15 per person charge is not applicable for visitors aged 15 and under.', 'informationUrl': 'https://www.nps.gov/havo/learn/management/havo_manage_cua_instruc.htm', 'id': 'A596A3E9-74AC-4E27-9C2B-F66AA3621647', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Mini-bus', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'All commercial tours that enter the park on a regular basis must have a Commercial Use Authorization (CUA) and are required to pay the commercial tour fee at the entrance station at each visit. For more information on how to get a CUA visit the Permits & Reservations page.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': ""- Martin Luther King Jr. Day\n- First Day of National Park Week\n- Great American Outdoors Day\n- National Public Lands Day\n- Veteran's Day"", 'payGovPurchaseUrl': '', 'cost': '100.00', 'timedEntryShortDescription': '', 'description': 'The commercial entrance fee for a Road Based Guided Tour is based on vehicle seating capacity. For a 16-25 passenger vehicle the user fee is $100.', 'informationUrl': 'https://www.nps.gov/havo/learn/management/havo_manage_cua_instruc.htm', 'id': '101AE5AF-4DA4-4FA9-8C20-61AE77EF02A9', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Motor Coach', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'All commercial tours that enter the park on a regular basis must have a Commercial Use Authorization (CUA) and are required to pay the commercial tour fee at the entrance station at each visit. For more information on how to get a CUA visit the Permits & Reservations page.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': ""- Martin Luther King Jr. Day\n- First Day of National Park Week\n- Great American Outdoors Day\n- National Public Lands Day\n- Veteran's Day"", 'payGovPurchaseUrl': '', 'cost': '200.00', 'timedEntryShortDescription': '', 'description': 'The commercial entrance fee for a Road Based Guided Tour is based on vehicle seating capacity. For a 26+ passenger vehicle the user fee is $200. \n\nLarge vehicles, defined as more than 26 feet in length and/or more than eight feet wide, are only allowed to operate on Crater Rim Drive to Kilauea Visitor Center, Kūkamāhuākea (Steam Vents), and Uēkahuna. Mauna Loa Road to the Kīpukapuaulu turnabout.', 'informationUrl': 'https://www.nps.gov/havo/learn/management/havo_manage_cua_instruc.htm', 'id': 'F1724915-D891-41DD-A2A3-29559BE36235', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'All commercial tours that enter the park on a regular basis must have a Commercial Use Authorization (CUA) and are required to pay the commercial tour fee at the entrance station at each visit. For more information on how to get a CUA visit the Permits & Reservations page.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': ""- Martin Luther King Jr. Day\n- First Day of National Park Week\n- Great American Outdoors Day\n- National Public Lands Day\n- Veteran's Day"", 'payGovPurchaseUrl': '', 'cost': '15.00', 'timedEntryShortDescription': '', 'description': '$15 per person for Commercial Non-Road Based Guided Tours. This includes hiking more than one mile on one trail, bird watching on foot for more than one hour at one location, and/or or bicycling tours.', 'informationUrl': 'https://www.nps.gov/havo/learn/management/havo_manage_cua_instruc.htm', 'id': '3A330614-A3B7-4E71-A7AE-7246E03D070C', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Van', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'All commercial tours that enter the park on a regular basis must have a Commercial Use Authorization (CUA) and are required to pay the commercial tour fee at the entrance station at each visit. For more information on how to get a CUA visit the Permits & Reservations page.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': ""- Martin Luther King Jr. Day\n- First Day of National Park Week\n- Great American Outdoors Day\n- National Public Lands Day\n- Veteran's Day"", 'payGovPurchaseUrl': '', 'cost': '75.00', 'timedEntryShortDescription': '', 'description': 'The commercial entrance fee for a Road Based Guided Tour is based on vehicle seating capacity. For a 7 to 15 passenger vehicle the user fee is $75.', 'informationUrl': 'https://www.nps.gov/havo/learn/management/havo_manage_cua_instruc.htm', 'id': '4D7AC149-E0E2-4FE6-A5B9-7D8A165FC3BA', 'npsGovPurchaseUrl': ''}], 'passes': [{'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '55.00', 'image': [{'credit': 'NPS Photo', 'title': ""Hawai'i Tri-Park Pass"", 'altText': 'An annual park pass designed with yellow flower blossoms held by a hand outside.', 'caption': 'Consider purchasing an annual pass if you plan on visiting Halealakā National Park or Puʻuhonua o Hōnaunau National Historic Park.', 'url': 'https://www.nps.gov/common/uploads/entrance_pass/7B18B2E4-EA4D-A2F1-EB083C60D2FA86F9.jpg'}], 'description': ""Hawai'i Tri-Park Annual Pass\n\nThe annual pass is valid for entrance fees for pass holder and occupants of a single, private, non-commercial vehicle at Hawai'i Volcanoes National Park, Haleakalā National Park, and Puʻuhonua o Hōnaunau National Historical Park. The park is not responsible for misplaced, lost, or stolen cards. This pass does not cover camping fees and is non-transferable and non-refundable.\n\nHawaiʻi Tri-Park Annual Pass can be purchased at the entrance station or online."", 'paymentDescription': 'Credit/Debit', 'category': 'Annual Entrance - Park', 'informationUrl': 'https://www.recreation.gov/sitepass/2753', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2753', 'id': 'F2616304-12D4-4CD0-A84C-5C0CC778CC2A', 'npsGovPurchaseUrl': ''}]}"
471,700,0,"{'parkCode': 'heho', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'There is no fee to enter Herbert Hoover National Historic Site, however, there is an admission fee to visit Herbert Hoover Presidential Library & Museum.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hobe', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Admission is free. Interagency passes are not available for sale at this location. For more information on passes, see https://usparkpass.com For a list of sites that issue passes, see https://www.nps.gov/planyourvisit/pickup-pass-locations.htm', 'entrancePassDescription': 'Horseshoe Bend NMP is a fee free park.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hocu', 'isFeeFreePark': True, 'isInteragencyPassAccepted': True, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': ""There are no entrance fees at any of Hopewell Culture National Historical Park's sites. All open park units are free to enter and enjoy from sunrise to sunset, every day of the year. There is no admission fee to enter the park's visitor center."", 'entrancePassDescription': ""There are no entrance fees at any of Hopewell Culture National Historical Park's sites. The park does not sell the Annual Pass or the Senior Pass (annual & lifetime). We DO carry the following passes: The Access Pass, The Lifetime Pass for Gold Star Families and Military Veterans, The Annual Pass for U.S. Military and The Annual 4th Grade Pass (Every Kid Outdoors)."", 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hofr', 'isFeeFreePark': False, 'isInteragencyPassAccepted': True, 'cashless': 'Yes', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Entry to the Home of Franklin D. Roosevelt for anyone 16 years or older.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Credit Card Only', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '15 and under is free.', 'payGovPurchaseUrl': '', 'cost': '10.00', 'timedEntryShortDescription': '', 'description': 'Entrance to the Home of FDR is by guided tour only.', 'informationUrl': '', 'id': '70F198A7-59C6-45BE-96A7-367C44840E0E', 'npsGovPurchaseUrl': ''}], 'passes': []}"
471,700,0,"{'parkCode': 'hofu', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'home', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hono', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'The park is currently closed to the public. If you would like learn more about Honouliuli when visiting O‘ahu, you can visit our partner at the Japanese Cultural Center of Hawai‘i in Honolulu.', 'entrancePassDescription': 'The park is currently closed to the public. If you would like learn more about Honouliuli when visiting O‘ahu, you can visit our partner at the Japanese Cultural Center of Hawai‘i in Honolulu.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hosp', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hove', 'isFeeFreePark': False, 'isInteragencyPassAccepted': True, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Entrance fees (or valid park pass) are required to visit beyond the visitor center and/or camp overnight. Entrance fees are good for 7 days from date of purchase.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Private Vehicle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Entrance fees and passes may be purchased at the visitor center desk via credit/debit card. Entrance fees may be paid with cash at the self-payment station just outside the visitor center front door.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '20.00', 'timedEntryShortDescription': '', 'description': 'Entry fee is valid for 7 days and grants entry for driver and passengers in one private vehicle. Does not cover camping costs.', 'informationUrl': '', 'id': '55D5D004-2A3A-4547-9BE4-10935783B7F0', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Motorcycle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Entrance fees and passes may be purchased at the visitor center desk via credit/debit card. Entrance fees may be paid with cash at the self-payment station just outside the visitor center front door.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '15.00', 'timedEntryShortDescription': '', 'description': 'Entry fee admits one private, non-commercial motorcycle and its rider(s). Each motorcycle must purchase separate entry fee. Entry fee is valid for 7 days.', 'informationUrl': '', 'id': 'F6FBCE40-D820-4D11-B8CE-7C2311014C0E', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Entrance fees and passes may be purchased at the visitor center desk via credit/debit card. Entrance fees may be paid with cash at the self-payment station just outside the visitor center front door.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '10.00', 'timedEntryShortDescription': '', 'description': 'Admits one individual with no car. This fee type is typically used for bicyclists and pedestrians. Youth 15 and under are admitted free. Entry fee is valid for 7 days.', 'informationUrl': '', 'id': '994056CC-2F4E-4D0A-9307-1719407FCA50', 'npsGovPurchaseUrl': ''}], 'passes': [{'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '55.00', 'image': [{'credit': 'NPS Photo', 'title': 'SEUG Annual Pass 2023', 'altText': 'park pass with image of raven silhouette perched near rock formations, NPS black bar and logo', 'caption': 'Southeast Utah Group Parks Annual Pass', 'url': 'https://www.nps.gov/common/uploads/entrance_pass/A7587258-E55D-2BD1-36636CE3AC795CE5.jpg'}], 'description': 'Valid for one year through the month of purchase. Admits one (1) private, non-commercial vehicle or its pass holder to Arches and Canyonlands national parks, and Natural Bridges and Hovenweep national monuments.', 'paymentDescription': '', 'category': 'Annual Entrance - Park', 'informationUrl': '', 'recGovPurchaseUrl': '', 'id': '71FD886C-313E-414B-BD10-73A421EF830D', 'npsGovPurchaseUrl': ''}]}"
471,700,0,"{'parkCode': 'hstr', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Free---But Tickets Required for Tours of the Truman Home - Free Everyone touring the Truman home, including children, must have a ticket. Tours of the Truman Home are maximum 8 persons, no exceptions. All tickets are issued same day, first come, first served. Tickets issued only at the visitor center. No tickets are issued at the Truman Home itself, for protection of staff, visitors and resources. We cannot accept reservations at this time.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'hutr', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'iafl', 'isFeeFreePark': False, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Entrance fees vairy depending on what part of Ice Age Floods NGT you might be visiting. Please check with the land management agency or entity. Most locations have some sort of user fee.', 'entrancePassDescription': 'Ice Age Floods National Geologic Trail does not require an entrance pass but many of the lands which the National Geologic Trail passes through do require a fee. Please check with your destination about entrance passes and fees before your go.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'iatr', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'A National Park Pass is not required to enjoy the Ice Age National Scenic Trail, Some public lands such as state and county parks located along the Trail may charge entrance fees. Camping registration, permits, and fees may also be needed. Before your visit you should check with the local land manager regarding possible fees and registration requirements.', 'entrancePassDescription': 'A National Park Pass is not required to enjoy the Ice Age National Scenic Trail, Some public lands such as state and county parks located along the Trail may charge entrance fees. Camping registration, permits, and fees may also be needed. Before your visit you should check with the local land manager regarding possible fees and registration requirements.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'inde', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Timed Entry Reservation - Location', 'startDate': {'month': 3, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/ticket/234639/ticket/90', 'timedEntryLocation': 'Independence Hall', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'January and February except holiday weekends.', 'payGovPurchaseUrl': '', 'cost': '1.00', 'timedEntryShortDescription': 'Entry to Independence Hall is by timed ticketed tour only.', 'description': 'Entrance to Independence Hall requires a guided tour. Tickets are required.', 'informationUrl': '', 'id': '890F8876-C455-4131-8867-165C3114413A', 'npsGovPurchaseUrl': ''}], 'passes': []}"
471,700,0,"{'parkCode': 'indu', 'isFeeFreePark': False, 'isInteragencyPassAccepted': True, 'cashless': 'Depends on Location', 'feesAtWorkUrl': 'https://www.nps.gov/indu/planyourvisit/fees.htm', 'entranceFeeDescription': 'Indiana Dunes is home to both a national park and a state park. Both are incredible parks that offer countless recreation opportunities. However, Indiana Dunes National Park is owned by the federal government and Indiana Dunes State Park is owned by the State of Indiana. As such, each park has fees and passes that are separate and unique. None of the passes and fees work between the two parks. If you have any further questions regarding national park and state park passes, please stop by or call the Indiana Dunes Visitor Center, 219 395-1882.', 'entrancePassDescription': 'Indiana Dunes is home to both a national park and a state park. Both are incredible parks that offer countless recreation opportunities. However, Indiana Dunes National Park is owned by the federal government and Indiana Dunes State Park is owned by the State of Indiana. As such, each park has fees and passes that are separate and unique. None of the passes and fees work between the two parks. If you have any questions regarding park passes, please stop by or call the Indiana Dunes Visitor Center.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Motorcycle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '20.00', 'timedEntryShortDescription': '', 'description': '7-Day Park Entrance Fee - Motorcycle\n\nPer motorcycle (valid for 1-7 days from date of purchase)', 'informationUrl': '', 'id': 'BE811837-DF31-44FB-8E5B-F76569689748', 'npsGovPurchaseUrl': 'https://www.nps.gov/indu/planyourvisit/fees.htm'}, {'entranceFeeType': 'Entrance - Private Vehicle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2767', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '25.00', 'timedEntryShortDescription': '', 'description': '7-Day Park Entrance Fee - Family-Size Vehicle\n\nPer private family-sized vehicle (valid for 1-7 days from date of purchase).', 'informationUrl': '', 'id': '3CB16134-6079-410E-966F-F6DB24A6DD5B', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2767', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '15.00', 'timedEntryShortDescription': '', 'description': '7-Day Per Person Entrance Fee (Organized, non-commercial groups)\n\nVisitors 16 years of age or older who enter on foot, bicycle, boat, or as part of an organized group not involved in a commercial tour.', 'informationUrl': '', 'id': 'F17EB403-8E8B-4490-95F6-6063FD44D591', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Sedan', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '25.00', 'timedEntryShortDescription': '', 'description': 'Entry for commercial sedans with 6 or less people. \n\nCost is $25.00 plus $15 per person (not to exceed next highest rate).', 'informationUrl': 'https://www.nps.gov/indu/planyourvisit/fees.htm', 'id': '21DD51F0-BFFC-49F5-961E-0F2608EBD51A', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Van', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '40.00', 'timedEntryShortDescription': '', 'description': 'Commercial Tour Fee - Van (7-15 persons) - $40.00\n\nEntry for commercial vans with 7-15 people.', 'informationUrl': 'https://www.nps.gov/indu/planyourvisit/fees.htm', 'id': '7E5BF4FB-38D1-40FF-A27C-E9E021ED3BC6', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Mini-bus', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '40.00', 'timedEntryShortDescription': '', 'description': 'Commercial Tour Fee - Mini Bus (16-25 persons) - $40.00\n\nEntry for commercial mini bus with 16-25 people.', 'informationUrl': 'https://www.nps.gov/indu/planyourvisit/fees.htm', 'id': '1B87A47A-081D-478A-B903-6D2980B7A9BD', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Motor Coach', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '100.00', 'timedEntryShortDescription': '', 'description': 'Commercial Tour Fee - Motor Coach (26+ persons) - $100.00\nEntry for commercial motor coaches with 26+ persons.', 'informationUrl': 'https://www.nps.gov/indu/planyourvisit/fees.htm', 'id': '7B90D4D2-48FE-4050-BB88-F074B9293FB7', 'npsGovPurchaseUrl': ''}], 'passes': [{'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '45.00', 'image': [{'credit': 'Painting taken by Susan Klabak.', 'title': 'Indiana Dunes National Park Annual Pass', 'altText': 'Indiana Dunes National Park Annual Pass', 'caption': ""A painting of Central Beach is the perfect image for the annual park pass. Who doesn't like a sunny day on the shoreline?"", 'url': 'https://www.nps.gov/common/uploads/entrance_pass/F11C5676-B9D2-ABEB-9C44697A502943CB.jpg'}], 'description': 'Indiana Dunes National Park Annual Pass\n\nThis pass provides entry for the pass owner(s) and passengers in a family-sized vehicle. This pass only works at the Indiana Dunes National Park and is not accepted at the Indiana Dunes State Park.\n\nPasses can be purchased from the Indiana Dunes Visitor Center, the Paul H. Douglas Center, seasonally at the West Beach kiosk, or online at recreation.gov.', 'paymentDescription': '', 'category': 'Annual Entrance - Park', 'informationUrl': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2767', 'id': '963EFA9E-6D15-4DCD-B5FA-AE385F064CF7', 'npsGovPurchaseUrl': ''}]}"
471,700,0,"{'parkCode': 'inup', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
